country_iso3_code,year,indicator,value
CHL,2015,NV.IND.MANF.ZS,10.3988646679795
CHL,2014,NV.IND.MANF.ZS,9.92046571303201
CHL,2013,NV.IND.MANF.ZS,9.98503290205937
CHL,2012,NV.IND.MANF.ZS,9.82773289412941
CHN,2017,NV.IND.MANF.ZS,27.5998559245177
CHN,2016,NV.IND.MANF.ZS,27.5237594259275
CHN,2015,NV.IND.MANF.ZS,28.3889960582852
CHN,2014,NV.IND.MANF.ZS,29.8300397890826
CHN,2013,NV.IND.MANF.ZS,30.1275021518721
CHN,2012,NV.IND.MANF.ZS,31.0143036500115
COL,2017,NV.IND.MANF.ZS,11.4095935667718
COL,2016,NV.IND.MANF.ZS,12.297778837716
COL,2015,NV.IND.MANF.ZS,12.4008937581087
COL,2014,NV.IND.MANF.ZS,12.2693186420816
COL,2013,NV.IND.MANF.ZS,12.6623563037307
COL,2012,NV.IND.MANF.ZS,13.0892848837297
COM,2017,NV.IND.MANF.ZS,6.93730193066321
COM,2016,NV.IND.MANF.ZS,7.20500978543137
COM,2015,NV.IND.MANF.ZS,7.25254817367269
COM,2014,NV.IND.MANF.ZS,7.6967553622608
COM,2013,NV.IND.MANF.ZS,7.45623354044825
COM,2012,NV.IND.MANF.ZS,6.99768131568035
COD,2017,NV.IND.MANF.ZS,13.8219778041361
COD,2016,NV.IND.MANF.ZS,16.3700223244065
COD,2015,NV.IND.MANF.ZS,16.825427556868
COD,2014,NV.IND.MANF.ZS,15.0815603659497
COD,2013,NV.IND.MANF.ZS,14.3921788875029
COD,2012,NV.IND.MANF.ZS,16.1921118341111
COG,2017,NV.IND.MANF.ZS,12.3763983593463
COG,2016,NV.IND.MANF.ZS,11.4670700612109
COG,2015,NV.IND.MANF.ZS,8.36764019343637
COG,2014,NV.IND.MANF.ZS,6.05990720251214
COG,2013,NV.IND.MANF.ZS,5.92085614812511
COG,2012,NV.IND.MANF.ZS,4.25728211443351
CRI,2017,NV.IND.MANF.ZS,11.6822332281392
CRI,2016,NV.IND.MANF.ZS,11.4271629863872
CRI,2015,NV.IND.MANF.ZS,11.4331024534207
CRI,2014,NV.IND.MANF.ZS,12.0871511820747
CRI,2013,NV.IND.MANF.ZS,12.6254397830172
CRI,2012,NV.IND.MANF.ZS,13.6641723349575
CIV,2017,NV.IND.MANF.ZS,11.2836181003932
CIV,2016,NV.IND.MANF.ZS,12.5430342990523
CIV,2015,NV.IND.MANF.ZS,11.4305990168412
CIV,2014,NV.IND.MANF.ZS,12.2006998127999
CIV,2013,NV.IND.MANF.ZS,11.8501855603565
CIV,2012,NV.IND.MANF.ZS,10.3182515272799
HRV,2017,NV.IND.MANF.ZS,12.7603957210649
HRV,2016,NV.IND.MANF.ZS,12.8768448051129
HRV,2015,NV.IND.MANF.ZS,12.7376756733238
HRV,2014,NV.IND.MANF.ZS,12.7329054114291
HRV,2013,NV.IND.MANF.ZS,12.6092938617904
HRV,2012,NV.IND.MANF.ZS,13.5161081467259
CUB,2017,NV.IND.MANF.ZS,13.5004773230757
CUB,2016,NV.IND.MANF.ZS,13.85020630952
CUB,2015,NV.IND.MANF.ZS,14.9087370083367
CUB,2014,NV.IND.MANF.ZS,15.0875135296648
CUB,2013,NV.IND.MANF.ZS,15.7333955514077
CUB,2012,NV.IND.MANF.ZS,16.1031432438714
CUW,2017,NV.IND.MANF.ZS,8.78261453295494
CUW,2016,NV.IND.MANF.ZS,9.26839101521899
CUW,2015,NV.IND.MANF.ZS,8.59755675704266
CUW,2014,NV.IND.MANF.ZS,8.10526595461548
CUW,2013,NV.IND.MANF.ZS,8.07271845585996
CUW,2012,NV.IND.MANF.ZS,7.52814646767725
CYP,2017,NV.IND.MANF.ZS,4.89209027649162
CYP,2016,NV.IND.MANF.ZS,4.57051335723455
CYP,2015,NV.IND.MANF.ZS,4.26012306069838
CYP,2014,NV.IND.MANF.ZS,4.07749354093701
CYP,2013,NV.IND.MANF.ZS,3.88480353979907
CYP,2012,NV.IND.MANF.ZS,4.18997390765357
CZE,2017,NV.IND.MANF.ZS,23.1824532218752
CZE,2016,NV.IND.MANF.ZS,23.7610958428917
CZE,2015,NV.IND.MANF.ZS,23.7339506123741
CZE,2014,NV.IND.MANF.ZS,23.4691665652122
CZE,2013,NV.IND.MANF.ZS,21.7617319791193
CZE,2012,NV.IND.MANF.ZS,21.7136033387837
DNK,2017,NV.IND.MANF.ZS,13.0145483841175
DNK,2016,NV.IND.MANF.ZS,12.9401692109791
DNK,2015,NV.IND.MANF.ZS,12.484534308925
DNK,2014,NV.IND.MANF.ZS,11.8293905304366
DNK,2013,NV.IND.MANF.ZS,11.7998537089519
DNK,2012,NV.IND.MANF.ZS,11.208563455152
DJI,2017,NV.IND.MANF.ZS,3.10152709601158
DJI,2016,NV.IND.MANF.ZS,2.83557314687334
DJI,2015,NV.IND.MANF.ZS,2.73555807602599
DJI,2014,NV.IND.MANF.ZS,2.7748356788478
DJI,2013,NV.IND.MANF.ZS,1.95656960422745
DMA,2017,NV.IND.MANF.ZS,3.5080798916545
DMA,2016,NV.IND.MANF.ZS,3.87651723971178
DMA,2015,NV.IND.MANF.ZS,4.44435976577881
DMA,2014,NV.IND.MANF.ZS,4.96087606547191
DMA,2013,NV.IND.MANF.ZS,5.26087015580217
DMA,2012,NV.IND.MANF.ZS,5.97383555403713
DOM,2017,NV.IND.MANF.ZS,12.2960770251777
DOM,2016,NV.IND.MANF.ZS,12.6815911037548
DOM,2015,NV.IND.MANF.ZS,13.1172780500833
DOM,2014,NV.IND.MANF.ZS,13.1566722596838
DOM,2013,NV.IND.MANF.ZS,13.3938704070421
DOM,2012,NV.IND.MANF.ZS,13.9624713634847
ECU,2017,NV.IND.MANF.ZS,13.9316523803397
ECU,2016,NV.IND.MANF.ZS,14.5926588381272
ECU,2015,NV.IND.MANF.ZS,14.2997317197965
ECU,2014,NV.IND.MANF.ZS,13.1351000392395
ECU,2013,NV.IND.MANF.ZS,12.2611805401854
ECU,2012,NV.IND.MANF.ZS,12.5996773832049
EGY,2017,NV.IND.MANF.ZS,16.59352061052
EGY,2016,NV.IND.MANF.ZS,16.8413264929505
EGY,2015,NV.IND.MANF.ZS,16.6974467040386
EGY,2014,NV.IND.MANF.ZS,16.7744460093897
EGY,2013,NV.IND.MANF.ZS,16.608374543109
EGY,2012,NV.IND.MANF.ZS,16.1654744133278
SLV,2017,NV.IND.MANF.ZS,16.0846288450506
SLV,2016,NV.IND.MANF.ZS,16.2856846412139
SLV,2015,NV.IND.MANF.ZS,16.3874932588795
SLV,2014,NV.IND.MANF.ZS,16.0762379572505
SLV,2013,NV.IND.MANF.ZS,15.9772924874585
SLV,2012,NV.IND.MANF.ZS,16.1734112965634
GNQ,2017,NV.IND.MANF.ZS,25.7505953453878
GNQ,2016,NV.IND.MANF.ZS,18.5043115557231
GNQ,2015,NV.IND.MANF.ZS,17.8446575040216
GNQ,2014,NV.IND.MANF.ZS,20.1256330691071
GNQ,2013,NV.IND.MANF.ZS,19.2857889394799
GNQ,2012,NV.IND.MANF.ZS,17.0897521554373
EST,2017,NV.IND.MANF.ZS,13.3408912828564
EST,2016,NV.IND.MANF.ZS,13.6104762733574
EST,2015,NV.IND.MANF.ZS,13.6547460994623
EST,2014,NV.IND.MANF.ZS,13.9610951419012
EST,2013,NV.IND.MANF.ZS,13.5540034976357
EST,2012,NV.IND.MANF.ZS,13.8770730242275
SWZ,2017,NV.IND.MANF.ZS,28.6458021897982
SWZ,2016,NV.IND.MANF.ZS,31.0882206536821
SWZ,2015,NV.IND.MANF.ZS,31.7176270961474
SWZ,2014,NV.IND.MANF.ZS,30.4155023058964
SWZ,2013,NV.IND.MANF.ZS,29.9101627041266
SWZ,2012,NV.IND.MANF.ZS,31.2739621292408
ETH,2017,NV.IND.MANF.ZS,6.18658862115693
ETH,2016,NV.IND.MANF.ZS,5.69139715520615
ETH,2015,NV.IND.MANF.ZS,4.4046191387627
ETH,2014,NV.IND.MANF.ZS,3.99132524576571
ETH,2013,NV.IND.MANF.ZS,3.702189003056
ETH,2012,NV.IND.MANF.ZS,3.42006071889612
FRO,2017,NV.IND.MANF.ZS,9.23514763429385
FRO,2016,NV.IND.MANF.ZS,8.27850587701049
FRO,2015,NV.IND.MANF.ZS,9.32147600623665
FRO,2014,NV.IND.MANF.ZS,9.08479467801502
FRO,2013,NV.IND.MANF.ZS,7.70228679220306
FRO,2012,NV.IND.MANF.ZS,8.27483196415235
FJI,2017,NV.IND.MANF.ZS,10.4461315492785
FJI,2016,NV.IND.MANF.ZS,10.9318101651131
FJI,2015,NV.IND.MANF.ZS,10.4961598730977
FJI,2014,NV.IND.MANF.ZS,10.6541141929421
FJI,2013,NV.IND.MANF.ZS,11.5664406958165
FJI,2012,NV.IND.MANF.ZS,11.5622714283651
FIN,2017,NV.IND.MANF.ZS,15.3743113223501
FIN,2016,NV.IND.MANF.ZS,14.7475627790114
FIN,2015,NV.IND.MANF.ZS,14.8411928141889
FIN,2014,NV.IND.MANF.ZS,14.6025114765247
FIN,2013,NV.IND.MANF.ZS,14.6434591173334
FIN,2012,NV.IND.MANF.ZS,14.5954146662807
FRA,2017,NV.IND.MANF.ZS,10.0100515756887
FRA,2016,NV.IND.MANF.ZS,10.1652320223789
FRA,2015,NV.IND.MANF.ZS,10.3199116417468
FRA,2014,NV.IND.MANF.ZS,10.1814983481472
FRA,2013,NV.IND.MANF.ZS,10.2533499274342
FRA,2012,NV.IND.MANF.ZS,10.2470795796382
PYF,2017,NV.IND.MANF.ZS,4.76115515380683
PYF,2016,NV.IND.MANF.ZS,5.16926586772592
PYF,2015,NV.IND.MANF.ZS,5.09730941390893
PYF,2014,NV.IND.MANF.ZS,4.68060926639389
PYF,2013,NV.IND.MANF.ZS,4.85034901035314
PYF,2012,NV.IND.MANF.ZS,4.91853504931395
GAB,2017,NV.IND.MANF.ZS,17.6224186689537
GAB,2016,NV.IND.MANF.ZS,17.456006771994
GAB,2015,NV.IND.MANF.ZS,16.6870330418249
GAB,2014,NV.IND.MANF.ZS,17.393405866881
GAB,2013,NV.IND.MANF.ZS,17.1624139596913
GAB,2012,NV.IND.MANF.ZS,16.5014056434654
GMB,2017,NV.IND.MANF.ZS,4.46929213423085
GMB,2016,NV.IND.MANF.ZS,5.58625701329089
GMB,2015,NV.IND.MANF.ZS,6.34925434673243
GMB,2014,NV.IND.MANF.ZS,6.51178104456846
GMB,2013,NV.IND.MANF.ZS,5.61120256265393
GMB,2012,NV.IND.MANF.ZS,5.74815979853717
GEO,2017,NV.IND.MANF.ZS,8.77075350749879
GEO,2016,NV.IND.MANF.ZS,7.78368506004979
GEO,2015,NV.IND.MANF.ZS,9.23868791246961
GEO,2014,NV.IND.MANF.ZS,9.21055324380556
GEO,2013,NV.IND.MANF.ZS,9.22261068021141
GEO,2012,NV.IND.MANF.ZS,9.54490769616805
DEU,2017,NV.IND.MANF.ZS,20.092676209306
DEU,2016,NV.IND.MANF.ZS,20.4130244960425
DEU,2015,NV.IND.MANF.ZS,20.1379643216943
DEU,2014,NV.IND.MANF.ZS,20.1102373285709
DEU,2013,NV.IND.MANF.ZS,19.7600541430605
DEU,2012,NV.IND.MANF.ZS,20.0472978765968
GHA,2017,NV.IND.MANF.ZS,10.1522230921101
GHA,2016,NV.IND.MANF.ZS,10.8204245904679
GHA,2015,NV.IND.MANF.ZS,11.0982995618487
GHA,2014,NV.IND.MANF.ZS,11.0199488260173
GHA,2013,NV.IND.MANF.ZS,11.5885474629749
GHA,2012,NV.IND.MANF.ZS,5.66058649920669
GRC,2017,NV.IND.MANF.ZS,8.01771265830777
GRC,2016,NV.IND.MANF.ZS,8.1077472947053
GRC,2015,NV.IND.MANF.ZS,8.2939794133625
GRC,2014,NV.IND.MANF.ZS,7.79323131183445
GRC,2013,NV.IND.MANF.ZS,7.78048722385766
GRC,2012,NV.IND.MANF.ZS,8.13642389483796
GRL,2017,NV.IND.MANF.ZS,2.53599519886982
GRL,2016,NV.IND.MANF.ZS,4.57426318475392
GRL,2015,NV.IND.MANF.ZS,4.05976043488087
GRL,2014,NV.IND.MANF.ZS,4.36398971851295
GRL,2013,NV.IND.MANF.ZS,5.0691335919626
GRL,2012,NV.IND.MANF.ZS,5.18837032381834
GRD,2017,NV.IND.MANF.ZS,3.08059288992712
GRD,2016,NV.IND.MANF.ZS,3.35330009803135
GRD,2015,NV.IND.MANF.ZS,3.41912092484175
GRD,2014,NV.IND.MANF.ZS,3.42091148457563
GRD,2013,NV.IND.MANF.ZS,3.38055532357246
GRD,2012,NV.IND.MANF.ZS,3.24677730034079
GTM,2017,NV.IND.MANF.ZS,14.1404368305332
GTM,2016,NV.IND.MANF.ZS,14.1905995899723
GTM,2015,NV.IND.MANF.ZS,14.3263282737266
GTM,2014,NV.IND.MANF.ZS,14.076647566675
GTM,2013,NV.IND.MANF.ZS,14.4164299919476
GTM,2012,NV.IND.MANF.ZS,19.4267259519628
GIN,2017,NV.IND.MANF.ZS,10.021586832517
GIN,2016,NV.IND.MANF.ZS,10.9266759656277
GIN,2015,NV.IND.MANF.ZS,12.1187356683819
GIN,2014,NV.IND.MANF.ZS,11.0824935422383
GIN,2013,NV.IND.MANF.ZS,10.8007785486665
GIN,2012,NV.IND.MANF.ZS,10.5298592048946
GNB,2017,NV.IND.MANF.ZS,8.13997490489753
GNB,2016,NV.IND.MANF.ZS,8.65569406834563
GNB,2015,NV.IND.MANF.ZS,8.85890712355589
GNB,2014,NV.IND.MANF.ZS,9.34358994488158
GNB,2013,NV.IND.MANF.ZS,8.72465651267683
GNB,2012,NV.IND.MANF.ZS,8.89294919275182
GUY,2017,NV.IND.MANF.ZS,4.78930094706975
GUY,2016,NV.IND.MANF.ZS,4.96674325925782
GUY,2015,NV.IND.MANF.ZS,5.9391007109179
GUY,2014,NV.IND.MANF.ZS,6.04622180080549
GUY,2013,NV.IND.MANF.ZS,6.3459503155219
GUY,2012,NV.IND.MANF.ZS,6.01570949241623
HTI,2017,NV.IND.MANF.ZS,16.3846226379273
HTI,2016,NV.IND.MANF.ZS,16.3668351199332
HTI,2015,NV.IND.MANF.ZS,16.9685346386874
HTI,2014,NV.IND.MANF.ZS,16.6212186395581
HTI,2013,NV.IND.MANF.ZS,15.7667416258762
HTI,2012,NV.IND.MANF.ZS,16.126593068017
HND,2017,NV.IND.MANF.ZS,17.1266629002784
HND,2016,NV.IND.MANF.ZS,17.1467725059127
HND,2015,NV.IND.MANF.ZS,17.5431120239302
HND,2014,NV.IND.MANF.ZS,17.2545874850923
HND,2013,NV.IND.MANF.ZS,17.2942592461772
HND,2012,NV.IND.MANF.ZS,17.6861395577953
HKG,2017,NV.IND.MANF.ZS,1.02642830098086
HKG,2016,NV.IND.MANF.ZS,1.07781344078812
HKG,2015,NV.IND.MANF.ZS,1.11396500825592
HKG,2014,NV.IND.MANF.ZS,1.2338468277725
HKG,2013,NV.IND.MANF.ZS,1.41027589609527
HKG,2012,NV.IND.MANF.ZS,1.5021656221052
HUN,2017,NV.IND.MANF.ZS,19.1033927278036
HUN,2016,NV.IND.MANF.ZS,19.5575596990539
HUN,2015,NV.IND.MANF.ZS,20.2076761720927
HUN,2014,NV.IND.MANF.ZS,19.4234614005581
HUN,2013,NV.IND.MANF.ZS,18.7073217770592
HUN,2012,NV.IND.MANF.ZS,18.4937179955194
ISL,2017,NV.IND.MANF.ZS,8.7560800924576
ISL,2016,NV.IND.MANF.ZS,9.46751855144686
ISL,2015,NV.IND.MANF.ZS,10.7018863415539
ISL,2014,NV.IND.MANF.ZS,11.4359773183703
ISL,2013,NV.IND.MANF.ZS,11.125472953448
ISL,2012,NV.IND.MANF.ZS,11.6113892298717
IND,2017,NV.IND.MANF.ZS,15.0182387501718
IND,2016,NV.IND.MANF.ZS,15.1622371332529
IND,2015,NV.IND.MANF.ZS,15.5838545863713
IND,2014,NV.IND.MANF.ZS,15.0655701107589
IND,2013,NV.IND.MANF.ZS,15.253022692586
IND,2012,NV.IND.MANF.ZS,15.8169230071066
IDN,2017,NV.IND.MANF.ZS,20.1600223614347
IDN,2016,NV.IND.MANF.ZS,20.5229746805052
IDN,2015,NV.IND.MANF.ZS,20.9857874310206
IDN,2014,NV.IND.MANF.ZS,21.0751760505565
IDN,2013,NV.IND.MANF.ZS,21.0286886817218
IDN,2012,NV.IND.MANF.ZS,21.4509550553875
IRN,2017,NV.IND.MANF.ZS,14.1352502087451
IRN,2016,NV.IND.MANF.ZS,13.3188366338022
IRN,2015,NV.IND.MANF.ZS,13.4507444091979
IRN,2014,NV.IND.MANF.ZS,15.5847556165887
IRN,2013,NV.IND.MANF.ZS,15.7296956213052
IRN,2012,NV.IND.MANF.ZS,16.3771989024111
IRQ,2017,NV.IND.MANF.ZS,2.17439874253532
IRQ,2016,NV.IND.MANF.ZS,2.25286887717333
IRQ,2015,NV.IND.MANF.ZS,2.1752084247609
IRQ,2014,NV.IND.MANF.ZS,1.87706381634762
IRQ,2013,NV.IND.MANF.ZS,2.29763484409581
IRQ,2012,NV.IND.MANF.ZS,2.72177631792452
IRL,2017,NV.IND.MANF.ZS,32.1593567756814
IRL,2016,NV.IND.MANF.ZS,32.6267738894039
IRL,2015,NV.IND.MANF.ZS,34.8913217286457
IRL,2014,NV.IND.MANF.ZS,19.58634485518
IRL,2013,NV.IND.MANF.ZS,19.0761287551304
IRL,2012,NV.IND.MANF.ZS,19.6054663863926
IMN,2017,NV.IND.MANF.ZS,2.08077062437133
IMN,2016,NV.IND.MANF.ZS,2.41021878808676
IMN,2015,NV.IND.MANF.ZS,2.67986624173742
IMN,2014,NV.IND.MANF.ZS,2.65466493932643
IMN,2013,NV.IND.MANF.ZS,3.19856805330679
IMN,2012,NV.IND.MANF.ZS,3.59071492946426
ISR,2017,NV.IND.MANF.ZS,11.5023862456544
ISR,2016,NV.IND.MANF.ZS,12.0961436457446
ISR,2015,NV.IND.MANF.ZS,12.9237212257425
ISR,2014,NV.IND.MANF.ZS,12.5092649781181
ISR,2013,NV.IND.MANF.ZS,12.9828311268844
ISR,2012,NV.IND.MANF.ZS,13.7690007635811
ITA,2017,NV.IND.MANF.ZS,14.8167748451842
ITA,2016,NV.IND.MANF.ZS,14.6638600182643
ITA,2015,NV.IND.MANF.ZS,14.2623447666015
ITA,2014,NV.IND.MANF.ZS,13.8362218969996
ITA,2013,NV.IND.MANF.ZS,13.7593478951288
ITA,2012,NV.IND.MANF.ZS,13.7582342074538
JAM,2017,NV.IND.MANF.ZS,7.01803549864611
JAM,2016,NV.IND.MANF.ZS,6.96022247129641
JAM,2015,NV.IND.MANF.ZS,7.05392483979779
JAM,2014,NV.IND.MANF.ZS,8.1287214565378
JAM,2013,NV.IND.MANF.ZS,8.16879594664045
JAM,2012,NV.IND.MANF.ZS,8.0855260454477
JPN,2017,NV.IND.MANF.ZS,20.1439342864069
JPN,2016,NV.IND.MANF.ZS,20.02776765534
JPN,2015,NV.IND.MANF.ZS,20.0740179719411
JPN,2014,NV.IND.MANF.ZS,19.4077759157435
JPN,2013,NV.IND.MANF.ZS,19.1807146120723
JPN,2012,NV.IND.MANF.ZS,19.7322355919965
JOR,2017,NV.IND.MANF.ZS,16.640481827841
JOR,2016,NV.IND.MANF.ZS,16.6342767215741
JOR,2015,NV.IND.MANF.ZS,16.8941877472506
JOR,2014,NV.IND.MANF.ZS,17.303213490517
JOR,2013,NV.IND.MANF.ZS,17.714415635766
JOR,2012,NV.IND.MANF.ZS,17.0397122805091
KAZ,2017,NV.IND.MANF.ZS,11.2801569362864
KAZ,2016,NV.IND.MANF.ZS,11.3301396708405
KAZ,2015,NV.IND.MANF.ZS,10.2754093827734
KAZ,2014,NV.IND.MANF.ZS,10.3182436278483
KAZ,2013,NV.IND.MANF.ZS,10.6349738343331
KAZ,2012,NV.IND.MANF.ZS,11.0807990431371
KEN,2017,NV.IND.MANF.ZS,8.7391417305051
KEN,2016,NV.IND.MANF.ZS,9.32149110147083
KEN,2015,NV.IND.MANF.ZS,9.97517981812866
KEN,2014,NV.IND.MANF.ZS,10.0650334327975
KEN,2013,NV.IND.MANF.ZS,10.9090166252394
KEN,2012,NV.IND.MANF.ZS,11.0833402731294
KIR,2017,NV.IND.MANF.ZS,5.17422680412371
KIR,2016,NV.IND.MANF.ZS,4.90992765264629
KIR,2015,NV.IND.MANF.ZS,4.55983697723925
KIR,2014,NV.IND.MANF.ZS,5.15857281540726
KIR,2013,NV.IND.MANF.ZS,5.01077949765866
KIR,2012,NV.IND.MANF.ZS,5.2885045840309
KOR,2017,NV.IND.MANF.ZS,28.0322405682167
KOR,2016,NV.IND.MANF.ZS,27.5129940831191
KOR,2015,NV.IND.MANF.ZS,27.8215922094514
KOR,2014,NV.IND.MANF.ZS,28.2760755546832
KOR,2013,NV.IND.MANF.ZS,28.8654766941182
KOR,2012,NV.IND.MANF.ZS,28.7408682052811
XKX,2017,NV.IND.MANF.ZS,12.784844259128
XKX,2016,NV.IND.MANF.ZS,13.0552529445837
XKX,2015,NV.IND.MANF.ZS,13.2641680043945
XKX,2014,NV.IND.MANF.ZS,13.471064835463
XKX,2013,NV.IND.MANF.ZS,13.5121699782227
XKX,2012,NV.IND.MANF.ZS,13.2527973178101
KWT,2017,NV.IND.MANF.ZS,7.50147665024303
KWT,2016,NV.IND.MANF.ZS,7.20205740085411
KWT,2015,NV.IND.MANF.ZS,6.97750997601227
KWT,2014,NV.IND.MANF.ZS,5.54227898196232
KWT,2013,NV.IND.MANF.ZS,5.87984162345434
KWT,2012,NV.IND.MANF.ZS,5.96446653129308
KGZ,2017,NV.IND.MANF.ZS,14.9908280435843
KGZ,2016,NV.IND.MANF.ZS,15.4342608672285
KGZ,2015,NV.IND.MANF.ZS,14.0507756985422
KGZ,2014,NV.IND.MANF.ZS,13.6761967985545
KGZ,2013,NV.IND.MANF.ZS,15.7680889222133
KGZ,2012,NV.IND.MANF.ZS,12.0717438294619
LAO,2017,NV.IND.MANF.ZS,7.48353451889534
LAO,2016,NV.IND.MANF.ZS,7.77156382707168
LAO,2015,NV.IND.MANF.ZS,8.19005219527172
LAO,2014,NV.IND.MANF.ZS,8.42769528413766
LAO,2013,NV.IND.MANF.ZS,8.43540228331074
LAO,2012,NV.IND.MANF.ZS,8.98377274194291
LVA,2017,NV.IND.MANF.ZS,10.8745823136205
LVA,2016,NV.IND.MANF.ZS,10.5392671306849
LVA,2015,NV.IND.MANF.ZS,10.8460810091263
LVA,2014,NV.IND.MANF.ZS,10.8995654111219
LVA,2013,NV.IND.MANF.ZS,11.5075095213455
LVA,2012,NV.IND.MANF.ZS,11.8129666874934
LBN,2017,NV.IND.MANF.ZS,8.28789155701475
LBN,2016,NV.IND.MANF.ZS,8.35641017095378
LBN,2015,NV.IND.MANF.ZS,8.04853930548165
LBN,2014,NV.IND.MANF.ZS,7.53256666556356
LBN,2013,NV.IND.MANF.ZS,7.52441395625991
LBN,2012,NV.IND.MANF.ZS,7.3880328196001
LSO,2017,NV.IND.MANF.ZS,15.2367098583169
LSO,2016,NV.IND.MANF.ZS,16.6630766961045
LSO,2015,NV.IND.MANF.ZS,15.1330287921212
LSO,2014,NV.IND.MANF.ZS,12.250538441436
LSO,2013,NV.IND.MANF.ZS,10.9395682131417
LSO,2012,NV.IND.MANF.ZS,11.4515114166879
LBY,2017,NV.IND.MANF.ZS,2.80678251468398
LBY,2016,NV.IND.MANF.ZS,3.65524337067447
LBY,2015,NV.IND.MANF.ZS,4.14078951865904
LBY,2014,NV.IND.MANF.ZS,4.56529868891668
LBY,2013,NV.IND.MANF.ZS,2.96399418096206
LBY,2012,NV.IND.MANF.ZS,2.31116044510223
LIE,2017,NV.IND.MANF.ZS,38.7329024971766
LIE,2016,NV.IND.MANF.ZS,36.8666818522014
LTU,2017,NV.IND.MANF.ZS,16.7118510614104
LTU,2016,NV.IND.MANF.ZS,16.8071638901065
LTU,2015,NV.IND.MANF.ZS,17.2400398133433
LTU,2014,NV.IND.MANF.ZS,17.4023635016509
LTU,2013,NV.IND.MANF.ZS,17.663818979093
LTU,2012,NV.IND.MANF.ZS,18.6694480586007
LUX,2017,NV.IND.MANF.ZS,4.77590351553507
LUX,2016,NV.IND.MANF.ZS,5.79495456061575
LUX,2015,NV.IND.MANF.ZS,5.47955070401141
LUX,2014,NV.IND.MANF.ZS,4.7281297539333
LUX,2013,NV.IND.MANF.ZS,4.55439306028829
LUX,2012,NV.IND.MANF.ZS,4.55662028810496
MAC,2017,NV.IND.MANF.ZS,0.573468356437213
MAC,2016,NV.IND.MANF.ZS,0.596667009738607
MAC,2015,NV.IND.MANF.ZS,0.572106930770324
MAC,2014,NV.IND.MANF.ZS,0.41528295995095
MAC,2013,NV.IND.MANF.ZS,0.396679929792022
MAC,2012,NV.IND.MANF.ZS,0.461593293713001
MDG,2017,NV.IND.MANF.ZS,9.18815731963744
MDG,2016,NV.IND.MANF.ZS,10.1953106769595
MDG,2015,NV.IND.MANF.ZS,8.50771119517862
MDG,2014,NV.IND.MANF.ZS,9.03893525393852
MDG,2013,NV.IND.MANF.ZS,8.62986885227877
MDG,2012,NV.IND.MANF.ZS,8.66520369091448
MWI,2017,NV.IND.MANF.ZS,11.2970614757279
MYS,2017,NV.IND.MANF.ZS,21.8461950799461
MYS,2016,NV.IND.MANF.ZS,21.7969397965457
MYS,2015,NV.IND.MANF.ZS,22.2933324025137
MYS,2014,NV.IND.MANF.ZS,22.8739302431305
MYS,2013,NV.IND.MANF.ZS,22.8407424205833
MYS,2012,NV.IND.MANF.ZS,23.1381762920437
MDV,2017,NV.IND.MANF.ZS,2.18421103604745
MDV,2016,NV.IND.MANF.ZS,2.07833683806784
MDV,2015,NV.IND.MANF.ZS,1.92794348282613
MDV,2014,NV.IND.MANF.ZS,1.98497323914953
MDV,2013,NV.IND.MANF.ZS,2.11838215713654
MDV,2012,NV.IND.MANF.ZS,2.62452727488947
MLI,2017,NV.IND.MANF.ZS,8.25970658668328
MLI,2016,NV.IND.MANF.ZS,8.21316833674848
MLI,2015,NV.IND.MANF.ZS,8.9191214245065
MLI,2014,NV.IND.MANF.ZS,9.95859136216064
MLI,2013,NV.IND.MANF.ZS,8.17093004225246
MLI,2012,NV.IND.MANF.ZS,8.24735982194434
MLT,2017,NV.IND.MANF.ZS,6.62713868333506
MLT,2016,NV.IND.MANF.ZS,6.99691894903777
MLT,2015,NV.IND.MANF.ZS,7.16094815538814
MLT,2014,NV.IND.MANF.ZS,8.35715196964946
MLT,2013,NV.IND.MANF.ZS,9.42755376222564
MLT,2012,NV.IND.MANF.ZS,10.8189544063585
MHL,2017,NV.IND.MANF.ZS,4.13743565746373
MHL,2016,NV.IND.MANF.ZS,4.54306243805748
MHL,2015,NV.IND.MANF.ZS,3.17131192161132
MHL,2014,NV.IND.MANF.ZS,6.13822580645161
MHL,2013,NV.IND.MANF.ZS,5.23336909871245
MHL,2012,NV.IND.MANF.ZS,3.74825677919203
MRT,2017,NV.IND.MANF.ZS,6.41366370468545
MRT,2016,NV.IND.MANF.ZS,6.11114757762785
MRT,2015,NV.IND.MANF.ZS,7.43834550490809
MRT,2014,NV.IND.MANF.ZS,7.41409391870427
MRT,2013,NV.IND.MANF.ZS,6.40698414824321
MRT,2012,NV.IND.MANF.ZS,6.52113211769316
MUS,2017,NV.IND.MANF.ZS,11.6831460017613
MUS,2016,NV.IND.MANF.ZS,12.2243247057993
MUS,2015,NV.IND.MANF.ZS,12.8429263990881
MUS,2014,NV.IND.MANF.ZS,13.3643021284053
MUS,2013,NV.IND.MANF.ZS,13.565364536265
MUS,2012,NV.IND.MANF.ZS,13.4590126588687
MEX,2017,NV.IND.MANF.ZS,20.1618224119644
MEX,2016,NV.IND.MANF.ZS,19.8687757882998
MEX,2015,NV.IND.MANF.ZS,19.8234213947421
